clavecct,nombrecct,domicilio,numext,entrecalle,ycalle,callepost,codpost,colonia,ncolonia,localidad,municipio,entidad,ambito,longitud,latitud,turno,nturno,tipo,ntipo,nivel,nnivel,subnivel,nsubnivel,servicio,nservicio,control,ncontrol,subcontrol,nsubcontrol,sostenimiento,nsostenimiento
10DPR0071Y,"CUAUHTÉMOC","AVENIDA IGNACIO ZARAGOZA S/N",SN,"BATALLA DE PUEBLA","JESÚS GONZÁLEZ","",34168,0001,"COLONIA 1 DE MAYO",0001,005,10,URBANO,-104.654468,24.022689,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0072X,"NELLIE CAMPOBELLO",CONOCIDO,"","","","",35499,"","",0143,026,10,RURAL,-105.966158,24.409439,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0073W,"GUADALUPE VICTORIA","PINABETES S/N",SN,PIRULES,"","",35157,0114,"FRACCIONAMIENTO LAS MARGARITAS",0001,012,10,URBANO,-103.537621,25.557415,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0074V,"LEONA VICARIO","AVENIDA VISTA HERMOSA S/N",SN,"","","",35044,0034,"FRACCIONAMIENTO HACIENDA EL REFUGIO",0001,007,10,URBANO,-103.51217,25.598463,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0075U,"JUANA VILLALOBOS",CONOCIDO,"","","","",35600,"","",0069,035,10,RURAL,-106.619823,25.476081,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0076T,"RICARDO CASTRO","CONSTITUCIÓN NÚM. 194","",MORELOS,"CALLEJON SIN NOMBRE","",34580,"","",0001,034,10,URBANO,-106.965646,24.969782,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0077S,"FANNY ANITUA","MELQUIADES CAMPOS S/N",SN,"","","",35164,0112,"COLONIA CARMEN CARREON",0001,012,10,URBANO,-103.524444,25.536111,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0078R,"JOSÉ VASCONCELOS","EMILIANO ZAPATA S/N",SN,"","","",35140,0025,"COLONIA EMILIANO ZAPATA",0001,007,10,URBANO,-103.498333,25.561111,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0079Q,"JESÚS AGUSTÍN CASTRO",CONOCIDO,SN,"","","",35120,"","",0068,007,10,RURAL,-103.4825,25.617778,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0080F,"LEONA VICARIO","AVENIDA VISTA HERMOSA S/N",SN,"","","",35029,0034,"FRACCIONAMIENTO HACIENDA EL REFUGIO",0001,007,10,URBANO,-103.498333,25.561111,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10EPR0002A,"CUAUHTÉMOC","LA SAUCEDA","","","","",34463,"","",0123,001,10,RURAL,-104.749167,24.524167,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,21,ESTATAL
10EPR0004Z,"GENERAL LAZARO CARDENAS","HIDALGO ESQUINA CON CUAUHTÉMOC",SN,"","","",34451,"","",0001,001,10,URBANO,-104.777924,24.527564,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,21,ESTATAL
10EPR0005Y,"HÉROES DE CHAPULTEPEC","CARTAGENA S/N",SN,"","","",34420,"","",0015,039,10,RURAL,-105.014722,24.840278,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,21,ESTATAL
10EPR0006X,"PROF. VENANCIO ORTIZ","MELCHOR OCAMPO S/N",SN,"","","",34417,"","",0033,039,10,RURAL,-104.856111,24.938889,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,21,ESTATAL
10EPR0008V,"LIC. ADOLFO LÓPEZ MATEOS","HIDALGO S/N",SN,"","","",34800,"","",0001,022,10,URBANO,-104.04551,23.971197,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,21,ESTATAL
10EPR0009U,"ESCUELA PRIMARIA ESTATAL NÚM. 9 EDMUNDO Y RAÚL SALINAS","REP. URUGUAY NÚM. 17","","","","",34210,0095,"COLONIA FRANCISCO ZARCO",0001,005,10,URBANO,-104.64353,24.040111,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,21,ESTATAL
10EPR0010J,"LEONA VICARIO","11 DE MARZO","","","","",34438,"","",0042,039,10,RURAL,-104.812222,24.909722,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,21,ESTATAL
10EPR0011I,"BENITO JUÁREZ","EL POZOLE","","","","",34690,"","",0102,001,10,RURAL,-104.786667,24.572778,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,21,ESTATAL
10EPR0012H,"MIGUEL HIDALGO","EL PRESIDIO",SN,"","","",34451,0002,"BARRIO EL PRESIDIO",0001,001,10,URBANO,-104.785623,24.517222,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,21,ESTATAL
10EPR0013G,"5 DE MAYO","EL PROGRESO","","","","",34450,"","",0104,001,10,RURAL,-104.8375,24.6375,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,21,ESTATAL
10EPR0014F,"FRANCISCO VILLA","RAÚL MADERO",SN,"","","",34440,"","",0049,039,10,RURAL,-105.061944,24.821944,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,21,ESTATAL
10DPR0448T,"VENUSTIANO CARRANZA",CONOCIDO,0,"","","",34350,"","",0300,005,10,RURAL,-104.99195,23.775848,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0450H,"FRANCISCO SARABIA TINOCO","PRADO S/N",SN,"","","",34801,"","",0019,022,10,RURAL,-104.017222,23.990556,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0451G,"JUAN ESCUTIA",CONOCIDO,"","","","",34964,"","",0476,023,10,RURAL,-105.363603,23.292519,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0452F,"AÑO DE FRANCISCO VILLA","MAYAGOITIA NÚM. 155","","","","",35026,0062,"COLONIA LOPEZ PORTILLO",0001,007,10,URBANO,-103.51666,25.578548,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0453E,"IGNACIO MANUEL ALTAMIRANO","CALLE PRINCIPAL",SN,"","","",35065,0009,"COLONIA SACRAMENTO",0001,007,10,URBANO,-103.478247,25.557193,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0454D,"FRANCISCO ZARCO",CONOCIDO,"","","","",35210,"","",0063,013,10,RURAL,-104.095278,26.136111,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0455C,"RAFAEL RAMÍREZ",CONOCIDO,"","","","",35210,"","",0335,013,10,RURAL,-104.009167,26.280833,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0456B,"ADOLFO RUÍZ CORTINES",CONOCIDO,"","","","",34950,"","",0053,023,10,RURAL,-105.298064,23.735846,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0457A,"GENERAL FRANCISCO VILLA","NIÑOS HÉROES S/N",SN,"","","",34950,"","",0001,023,10,URBANO,-105.351858,23.784367,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0458Z,"FRANCISCO VILLA",CONOCIDO,"","","","",35760,"","",0029,024,10,RURAL,-104.574167,25.221111,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0460O,"AÑO INTERNACIONAL DEL NINO","JUSTICIA NÚM. 100","","","","",34140,0150,"COLONIA LUCIO CABAÑAS",0001,005,10,URBANO,-104.676644,24.002686,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0461N,"MIGUEL HIDALGO",CONOCIDO,"","","","",35900,"","",0009,027,10,RURAL,-102.654444,24.553056,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0463L,"EMILIANO ZAPATA",CONOCIDO,"","","","",34596,"","",0779,034,10,RURAL,-106.502222,24.650556,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0464K,"UNIÓN Y PROGRESO",CONOCIDO,"","","","",34411,"","",0007,039,10,RURAL,-105.060278,25.059444,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0465J,"CINCO DE MAYO",CONOCIDO,"","","","",34467,"","",0010,001,10,RURAL,-104.768611,24.320556,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0466I,CUITLAHUAC,"CENOTE DE VALLADOLID S/N",SN,"","","",34160,0028,"COLONIA AZCAPOTZALCO",0001,005,10,URBANO,-104.657099,24.014948,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0467H,"VICENTE GUERRERO",CONOCIDO,"","","","",35298,"","",0063,036,10,RURAL,-103.420833,25.936389,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0468G,"LIC. BENITO JUÁREZ",CONOCIDO,"","","","",34470,"","",0009,003,10,RURAL,-104.638662,24.925834,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0469F,"VENUSTIANO CARRANZA",CONOCIDO,"","","","",34464,"","",0134,001,10,RURAL,-104.625556,24.473056,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0470V,"NARCISO MENDOZA",CONOCIDO,"","","","",34606,"","",0083,032,10,RURAL,-105.195556,24.985278,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0471U,"JOSEFA ORTIZ DE DOMÍNGUEZ",CONOCIDO,"","","","",34330,"","",0208,005,10,RURAL,-105.189722,24.305,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0472T,"PROF. OTILIO MONTAÑO",CONOCIDO,"","","","",35210,"","",0074,013,10,RURAL,-104.075388,26.548036,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0473S,"EMILIANO ZAPATA",CONOCIDO,"","","","",34548,"","",0581,037,10,RURAL,-106.796481,25.190529,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0474R,"MAXIMO GAMIZ FERNANDEZ","GUADALUPE VICTORIA S/N",SN,"","","",34724,"","",0006,008,10,RURAL,-104.045833,24.430833,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0477O,"PROFA. MARÍA ORTEGA LEÓN","AQUILES SERDÁN S/N",SN,"","","",34280,0123,"COLONIA J. GUADALUPE RODRIGUEZ",0001,005,10,URBANO,-104.635415,24.019014,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0479M,"EMILIANO ZAPATA","AVIACIÓN NACIONAL S/N",SN,"","","",35851,"","",0022,004,10,RURAL,-103.888611,24.4425,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0480B,"GUADALUPE VICTORIA",CONOCIDO,"","","","",34230,"","",0241,005,10,RURAL,-104.577222,24.027222,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0482Z,"IGNACIO ZARAGOZA","CONSTITUCIÓN S/N",SN,"","","",35851,"","",0022,004,10,RURAL,-103.888611,24.4425,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0483Z,"BLAS CORRAL MARTÍNEZ",CONOCIDO,"","","","",35606,"","",0067,035,10,RURAL,-105.618214,25.272136,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0485X,"GENERAL IGNACIO ZARAGOZA",CONOCIDO,"","","","",34600,"","",0168,032,10,RURAL,-105.359502,24.86666,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0486W,"EMILIANO ZAPATA",CONOCIDO,"","","","",35530,"","",0057,011,10,RURAL,-104.94323,25.614769,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0487V,"RICARDO CASTRO","AVENIDA VICENTE GUERRERO S/N",SN,"","","",34130,0120,"COLONIA INSURGENTES",0001,005,10,URBANO,-104.674588,24.010364,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0489T,"VICENTE GUERRERO",CONOCIDO,"","","","",35400,"","",0241,009,10,RURAL,-106.298333,25.942222,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0490I,"MELCHOR OCAMPO","RÍO USUMACINTA S/N",SN,"","","",34120,0266,"COLONIA VALLE DEL SUR",0001,005,10,URBANO,-104.684247,24.009536,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0491H,"EMILIANO ZAPATA",CONOCIDO,"","","","",35404,"","",0106,009,10,RURAL,-106.170556,26.011667,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0492G,"IGNACIO ZARAGOZA",CONOCIDO,"","","","",34330,"","",0190,005,10,RURAL,-105.148611,24.371111,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0493F,"LAZARO CARDENAS",CONOCIDO,"","","","",34330,"","",0192,005,10,RURAL,-105.053889,24.173611,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0494E,"LAZARO CARDENAS",CONOCIDO,"","","","",34680,"","",0059,026,10,RURAL,-105.5975,24.403611,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0495D,"MARGARITA MAZA DE JUÁREZ",CONOCIDO,0,"","","",35400,"","",0103,009,10,RURAL,-105.953611,25.931667,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0496C,"BENITO JUÁREZ",CONOCIDO,0,"","","",35400,"","",0051,009,10,RURAL,-106.294843,26.078295,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0497B,"JUSTO SIERRA",CONOCIDO,"","","","",34691,"","",0127,026,10,RURAL,-105.846262,24.543432,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0498A,"BENITO JUÁREZ","JOSÉ GUADALUPE LIRA S/N",SN,"","","",34635,0001,"BARRIO ALTAMIRA",0001,032,10,URBANO,-105.421839,25.047296,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0499Z,"JOSEFA ORTIZ DE DOMÍNGUEZ",CONOCIDO,"","","","",34670,"","",0087,026,10,RURAL,-105.660833,24.095278,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0501Y,"VENUSTIANO CARRANZA",CONOCIDO,"","","","",34596,"","",0566,034,10,RURAL,-106.426111,24.698889,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0502X,"GUADALUPE VICTORIA","FRANCISCO I. MADERO S/N",SN,"","","",34819,"","",0005,022,10,RURAL,-104.051944,24.052222,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0504V,"GENERAL FRANCISCO VILLA","AQUILES SERDÁN NÚM. 101","","","","",34800,"","",9998,022,10,RURAL,-104.042331,23.967968,2,VESPERTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0506T,"GENERAL GUADALUPE VICTORIA",CONOCIDO,"","","","",34000,"","",0159,005,10,RURAL,-104.438056,23.822778,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0509Q,"GENERAL FRANCISCO VILLA",CONOCIDO,"","","","",34650,"","",9986,019,10,RURAL,-105.993333,24.698056,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0510F,"BENITO JUÁREZ",CONOCIDO,"","","","",34650,"","",0019,019,10,RURAL,-106.195061,24.672766,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0512D,"LIC. BENITO JUÁREZ",CONOCIDO,"","","","",34548,"","",0161,037,10,RURAL,-106.784722,25.204444,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0513C,"CARLOS MARX","FRENTE A LA PLAZA",SN,"","","",35290,0004,"COLONIA CENTRO",0001,036,10,URBANO,-103.44512,26.112448,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0514B,"BENEMERITO DE LAS AMÉRICAS",CONOCIDO,"","","","",35800,"","",0427,034,10,RURAL,-106.963056,25.431389,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0515A,"CUAUHTÉMOC",CONOCIDO,"","","","",35800,"","",0519,034,10,RURAL,-106.916499,25.588576,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0517Z,"RICARDO FLORES MAGÓN",CONOCIDO,0,"","","",35400,"","",0066,009,10,RURAL,-106.332222,26.129167,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0519X,"GENERAL ELPIDIO G VELÁZQUEZ ALVA","FRANCISCA ESCARZAGA NÚM. 301","","","","",34240,0067,"COLONIA DEL MAESTRO",0001,005,10,URBANO,-104.636603,24.031966,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DPR0520M,"DR. HECTOR MAYAGOITIA DOMÍNGUEZ","SALVADOR GAMIZ NÚM. 401","","","","",34048,0084,"COLONIA FELIPE ANGELES",0001,005,10,URBANO,-104.694096,24.034848,1,MATUTINO,1,"EDUCACION BASICA",12,PRIMARIA,004,"PRIMARIA GENERAL",21,"PRIMARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
